framerate = 10f
Time (us), Accel_X (mG), Accel_Y (mG), Accel_Z (mG), Gyro_X (mRad/s), Gyro_Y (mRad/s), Gyro_Z (mRad/s), Mag_X (mGauss), Mag_Y (mGauss), Mag_Z (mGauss)
6534242469, -1, -35, -1002, -3, 3, -8, 298, 336, 272
6534342424, -1, -36, -997, -3, 4, -6, 299, 339, 275
6534342424, -1, -36, -997, -3, 4, -6, 299, 339, 275
6534442382, 0, -37, -999, -3, 2, 1, 299, 340, 275
6534442382, 0, -37, -999, -3, 2, 1, 299, 340, 275
6534542426, 1, -46, -1003, -1, 3, 0, 300, 341, 275
6534542426, 1, -46, -1003, -1, 3, 0, 300, 341, 275
6534642369, -2, -42, -1002, -2, 0, -3, 301, 342, 276
6534642369, -2, -42, -1002, -2, 0, -3, 301, 342, 276
6534742396, 0, -41, -1002, -1, -1, -5, 301, 341, 274
6534742396, 0, -41, -1002, -1, -1, -5, 301, 341, 274
6534842449, -3, -34, -998, -4, 1, -3, 302, 346, 277
6534842449, -3, -34, -998, -4, 1, -3, 302, 346, 277
6534942434, -3, -44, -1001, -3, 0, -4, 302, 340, 271
6534942434, -3, -44, -1001, -3, 0, -4, 302, 340, 271
6535042491, -1, -39, -1001, -3, 0, -1, 303, 347, 277
6535042491, -1, -39, -1001, -3, 0, -1, 303, 347, 277
6535142419, -5, -35, -997, -4, 4, -5, 304, 342, 270
6535142419, -5, -35, -997, -4, 4, -5, 304, 342, 270
6535242377, 4, -35, -1000, -5, 2, -1, 304, 350, 278
6535242377, 4, -35, -1000, -5, 2, -1, 304, 350, 278
6535342384, 0, -38, -1003, -3, 1, 3, 304, 352, 279
6535342384, 0, -38, -1003, -3, 1, 3, 304, 352, 279
6535442430, -1, -32, -1000, -3, 4, 0, 304, 353, 280
6535442430, -1, -32, -1000, -3, 4, 0, 304, 353, 280
6535542437, -1, -39, -1000, -3, 3, -1, 305, 354, 280
6535542437, -1, -39, -1000, -3, 3, -1, 305, 354, 280
6535642434, -1, -34, -998, -4, 0, -3, 305, 354, 280
6535642434, -1, -34, -998, -4, 0, -3, 305, 354, 280
6535742497, -1, -32, -1001, -4, 0, -2, 305, 353, 278
6535742497, -1, -32, -1001, -4, 0, -2, 305, 353, 278
6535842388, 0, -32, -1003, -5, 1, -3, 306, 357, 282
6535842388, 0, -32, -1003, -5, 1, -3, 306, 357, 282
6535942423, -5, -40, -1002, -4, 2, -4, 307, 351, 274
6535942423, -5, -40, -1002, -4, 2, -4, 307, 351, 274
6536042474, -2, -38, -1001, -3, 4, -3, 308, 348, 269
6536042474, -2, -38, -1001, -3, 4, -3, 308, 348, 269
6536142446, 0, -42, -993, -3, 5, -1, 308, 350, 270
6536142446, 0, -42, -993, -3, 5, -1, 308, 350, 270
6536242480, 1, -38, -995, -3, 3, -4, 308, 364, 284
6536242480, 1, -38, -995, -3, 3, -4, 308, 364, 284
6536342527, 2, -36, -996, -5, 1, -3, 308, 365, 285
6536342527, 2, -36, -996, -5, 1, -3, 308, 365, 285
6536442448, -2, -37, -1003, -5, 0, -2, 308, 366, 286
6536442448, -2, -37, -1003, -5, 0, -2, 308, 366, 286
6536542414, -3, -40, -1003, -4, 3, 0, 309, 367, 286
6536542414, -3, -40, -1003, -4, 3, 0, 309, 367, 286
6536642449, 0, -30, -997, -4, 3, -2, 309, 367, 286
6536642449, 0, -30, -997, -4, 3, -2, 309, 367, 286
6536742411, 0, -27, -1002, -5, 4, 0, 309, 367, 285
6536742411, 0, -27, -1002, -5, 4, 0, 309, 367, 285
6536842467, -2, -37, -995, -5, 3, -1, 309, 370, 287
6536842467, -2, -37, -995, -5, 3, -1, 309, 370, 287
6536942541, 0, -27, -999, -3, 1, 0, 310, 365, 282
6536942541, 0, -27, -999, -3, 1, 0, 310, 365, 282
6537042472, -1, -23, -994, -3, 6, 0, 311, 361, 277
6537042472, -1, -23, -994, -3, 6, 0, 311, 361, 277
6537142446, 0, -38, -994, -4, 4, -2, 311, 368, 283
6537142446, 0, -38, -994, -4, 4, -2, 311, 368, 283
6537242440, 2, -42, -1005, -3, 6, -10, 311, 377, 291
6537242440, 2, -42, -1005, -3, 6, -10, 311, 377, 291
6537342399, -3, -40, -1004, 0, 0, -2, 312, 378, 291
6537342399, -3, -40, -1004, 0, 0, -2, 312, 378, 291
6537442435, -7, -36, -1001, -2, 2, 1, 312, 378, 290
6537442435, -7, -36, -1001, -2, 2, 1, 312, 378, 290
6537542534, -2, -37, -993, -5, 5, -4, 312, 380, 292
6537542534, -2, -37, -993, -5, 5, -4, 312, 380, 292
6537642420, 5, -34, -996, -6, 0, -7, 313, 381, 293
6537642420, 5, -34, -996, -6, 0, -7, 313, 381, 293
6537742442, -5, -37, -999, -5, 0, 0, 313, 380, 291
6537742442, -5, -37, -999, -5, 0, 0, 313, 380, 291
6537842554, -3, -34, -1008, -3, 1, -1, 313, 385, 295
6537842554, -3, -34, -1008, -3, 1, -1, 313, 385, 295
6537942429, 1, -29, -998, -3, 2, 0, 314, 376, 285
6537942429, 1, -29, -998, -3, 2, 0, 314, 376, 285
6538042781, -1, -39, -999, -3, 2, -2, 315, 377, 285
6538042781, -1, -39, -999, -3, 2, -2, 315, 377, 285
6538142502, 1, -39, -1001, -3, 0, -2, 315, 380, 288
6538142502, 1, -39, -1001, -3, 0, -2, 315, 380, 288
6538242425, -3, -42, -1003, -1, 0, -1, 316, 366, 271
6538242425, -3, -42, -1003, -1, 0, -1, 316, 366, 271
6538342424, 2, -38, -998, -4, 2, -3, 315, 391, 298
6538342424, 2, -38, -998, -4, 2, -3, 315, 391, 298
6538442494, 0, -34, -995, -6, 1, -1, 316, 395, 300
6538442494, 0, -34, -995, -6, 1, -1, 316, 395, 300
6538542416, 2, -34, -1002, -5, 1, -2, 316, 395, 301
6538542416, 2, -34, -1002, -5, 1, -2, 316, 395, 301
6538642422, 4, -33, -996, -5, -1, -2, 317, 396, 301
6538642422, 4, -33, -996, -5, -1, -2, 317, 396, 301
6538742451, -4, -37, -1002, -5, -2, -2, 317, 396, 300
6538742451, -4, -37, -1002, -5, -2, -2, 317, 396, 300
6538842393, -1, -32, -1002, -6, 1, -3, 317, 399, 303
6538842393, -1, -32, -1002, -6, 1, -3, 317, 399, 303
6538942433, -1, -31, -998, -4, 0, 0, 318, 396, 299
6538942433, -1, -31, -998, -4, 0, 0, 318, 396, 299
6539042540, 1, -33, -998, -5, 0, 0, 318, 398, 301
6539042540, 1, -33, -998, -5, 0, 0, 318, 398, 301
6539142407, 4, -33, -999, -5, 0, 1, 319, 401, 303
6539142407, 4, -33, -999, -5, 0, 1, 319, 401, 303
6539242383, -6, -39, -1000, -2, 0, 5, 319, 406, 308
6539242383, -6, -39, -1000, -2, 0, 5, 319, 406, 308
6539342429, -1, -38, -998, -5, 1, -5, 320, 408, 309
6539342429, -1, -38, -998, -5, 1, -5, 320, 408, 309
6539442388, -2, -42, -1008, -4, 0, -7, 321, 409, 310
6539442388, -2, -42, -1008, -4, 0, -7, 321, 409, 310
6539542395, -4, -36, -1003, -4, -1, -1, 321, 411, 311
6539542395, -4, -36, -1003, -4, -1, -1, 321, 411, 311
6539642452, 2, -30, -995, -6, 1, -2, 321, 412, 312
6539642452, 2, -30, -995, -6, 1, -2, 321, 412, 312
6539742439, -2, -35, -1003, -7, 1, 1, 321, 414, 313
6539742439, -2, -35, -1003, -7, 1, 1, 321, 414, 313
6539842490, -3, -28, -994, -7, 1, 0, 322, 414, 313
6539842490, -3, -28, -994, -7, 1, 0, 322, 414, 313
6539942501, -1, -25, -995, -7, 1, -1, 323, 408, 307
6539942501, -1, -25, -995, -7, 1, -1, 323, 408, 307
6540042377, -6, -30, -996, -5, 2, -3, 324, 406, 304
6540042377, -6, -30, -996, -5, 2, -3, 324, 406, 304
6540142448, -2, -23, -998, -5, 3, -8, 325, 405, 303
6540142448, -2, -23, -998, -5, 3, -8, 325, 405, 303
6540242442, 1, -40, -997, -5, 2, -7, 325, 403, 299
6540242442, 1, -40, -997, -5, 2, -7, 325, 403, 299
6540342437, 5, -46, -997, -4, 1, -7, 325, 418, 314
6540342437, 5, -46, -997, -4, 1, -7, 325, 418, 314
6540442437, 2, -24, -999, -4, -1, 1, 325, 419, 315
6540442437, 2, -24, -999, -4, -1, 1, 325, 419, 315
6540542505, -3, -27, -1002, -3, 2, 1, 326, 420, 317
6540542505, -3, -27, -1002, -3, 2, 1, 326, 420, 317
6540642355, -5, -24, -997, -4, 4, 3, 326, 421, 317
6540642355, -5, -24, -997, -4, 4, 3, 326, 421, 317
6540742382, 0, -34, -995, -6, 3, 0, 326, 422, 319
6540742382, 0, -34, -995, -6, 3, 0, 326, 422, 319
6540842493, -1, -34, -1003, -5, 1, 2, 326, 423, 319
6540842493, -1, -34, -1003, -5, 1, 2, 326, 423, 319
6540942472, 0, -33, -1001, -4, 1, 0, 327, 421, 316
6540942472, 0, -33, -1001, -4, 1, 0, 327, 421, 316
6541042413, 0, -28, -995, -4, 0, 0, 327, 424, 320
6541042413, 0, -28, -995, -4, 0, 0, 327, 424, 320
6541142442, -4, -31, -1000, -6, 2, -1, 328, 429, 324
6541142442, -4, -31, -1000, -6, 2, -1, 328, 429, 324
6541242411, 0, -34, -999, -7, 2, 0, 328, 430, 325
6541242411, 0, -34, -999, -7, 2, 0, 328, 430, 325
6541342372, 2, -39, -1001, -7, 0, -2, 328, 431, 327
6541342372, 2, -39, -1001, -7, 0, -2, 328, 431, 327
6541442428, 0, -39, -999, -6, 3, 1, 329, 433, 328
6541442428, 0, -39, -999, -6, 3, 1, 329, 433, 328
6541542377, 0, -32, -998, -4, 0, 0, 329, 433, 328
6541542377, 0, -32, -998, -4, 0, 0, 329, 433, 328
6541642415, 4, -24, -997, -5, 1, -1, 329, 434, 329
6541642415, 4, -24, -997, -5, 1, -1, 329, 434, 329
6541742508, -5, -32, -1003, -3, 1, -1, 329, 435, 330
6541742508, -5, -32, -1003, -3, 1, -1, 329, 435, 330
6541842419, 0, -29, -1000, -2, 1, 0, 329, 435, 330
6541842419, 0, -29, -1000, -2, 1, 0, 329, 435, 330
6541942489, -2, -30, -1000, -3, 3, 2, 330, 432, 327
6541942489, -2, -30, -1000, -3, 3, 2, 330, 432, 327
6542042553, -3, -37, -1000, -3, 2, 0, 330, 422, 316
6542042553, -3, -37, -1000, -3, 2, 0, 330, 422, 316
6542142409, -2, -32, -997, -4, 1, -2, 331, 418, 312
6542142409, -2, -32, -997, -4, 1, -2, 331, 418, 312
6542242386, 0, -31, -1002, -5, 0, -4, 331, 433, 327
6542242386, 0, -31, -1002, -5, 0, -4, 331, 433, 327
6542342472, 2, -36, -999, -7, 1, 0, 330, 441, 336
6542342472, 2, -36, -999, -7, 1, 0, 330, 441, 336
6542442443, -2, -34, -1001, -5, 2, 0, 331, 441, 336
6542442443, -2, -34, -1001, -5, 2, 0, 331, 441, 336
6542542457, -1, -32, -1007, -4, 0, 0, 331, 442, 338
6542542457, -1, -32, -1007, -4, 0, 0, 331, 442, 338
6542642483, -1, -34, -998, -6, 3, 0, 331, 443, 338
6542642483, -1, -34, -998, -6, 3, 0, 331, 443, 338
6542742400, -1, -27, -1001, -4, 1, -1, 331, 443, 339
6542742400, -1, -27, -1001, -4, 1, -1, 331, 443, 339
6542842417, 1, -28, -1001, -5, 2, -3, 331, 444, 340
6542842417, 1, -28, -1001, -5, 2, -3, 331, 444, 340
6542942449, 1, -25, -1000, -4, 2, -2, 331, 443, 339
6542942449, 1, -25, -1000, -4, 2, -2, 331, 443, 339
6543042465, 0, -26, -994, -5, 2, -1, 331, 442, 337
6543042465, 0, -26, -994, -5, 2, -1, 331, 442, 337
6543142795, -1, -30, -1005, -5, 1, 0, 331, 446, 341
6543142795, -1, -30, -1005, -5, 1, 0, 331, 446, 341
6543242823, -3, -29, -1004, -3, 2, 0, 331, 454, 349
6543242823, -3, -29, -1004, -3, 2, 0, 331, 454, 349
6543342424, -1, -24, -998, -5, 4, -1, 332, 445, 340
6543342424, -1, -24, -998, -5, 4, -1, 332, 445, 340
6543442393, 0, -23, -993, -5, 3, 0, 332, 445, 339
6543442393, 0, -23, -993, -5, 3, 0, 332, 445, 339
6543542420, -2, -25, -1002, -6, 0, 0, 332, 452, 347
6543542420, -2, -25, -1002, -6, 0, 0, 332, 452, 347
6543642367, 1, -40, -1002, -4, 0, 0, 332, 452, 348
6543642367, 1, -40, -1002, -4, 0, 0, 332, 452, 348
6543742435, -1, -34, -1002, -5, 2, 2, 332, 452, 349
6543742435, -1, -34, -1002, -5, 2, 2, 332, 452, 349
6543842448, -1, -33, -1002, -5, 0, -1, 333, 454, 350
6543842448, -1, -33, -1002, -5, 0, -1, 333, 454, 350
6543942487, -3, -27, -1005, -4, 0, -4, 333, 451, 347
6543942487, -3, -27, -1005, -4, 0, -4, 333, 451, 347
6544042388, -1, -29, -1000, -2, 4, -3, 333, 442, 338
6544042388, -1, -29, -1000, -2, 4, -3, 333, 442, 338
6544142474, 0, -26, -997, -3, 3, -2, 333, 448, 343
6544142474, 0, -26, -997, -3, 3, -2, 333, 448, 343
6544242380, -6, -31, -1004, -2, 2, -2, 333, 447, 342
6544242380, -6, -31, -1004, -2, 2, -2, 333, 447, 342
6544342386, -2, -19, -1004, -6, 3, 0, 333, 459, 356
6544342386, -2, -19, -1004, -6, 3, 0, 333, 459, 356
6544442491, -3, -35, -995, -4, 6, -1, 333, 460, 357
6544442491, -3, -35, -995, -4, 6, -1, 333, 460, 357
6544542432, 6, -34, -998, -6, 0, -3, 333, 459, 356
6544542432, 6, -34, -998, -6, 0, -3, 333, 459, 356
6544642420, 1, -30, -1000, -4, 0, -7, 333, 460, 358
6544642420, 1, -30, -1000, -4, 0, -7, 333, 460, 358
6544742436, 2, -23, -1002, -5, 1, -3, 332, 461, 358
6544742436, 2, -23, -1002, -5, 1, -3, 332, 461, 358
6544842380, -5, -34, -1004, -4, 0, 1, 332, 462, 360
6544842380, -5, -34, -1004, -4, 0, 1, 332, 462, 360
6544942465, -1, -26, -1008, -4, 0, -1, 333, 461, 359
6544942465, -1, -26, -1008, -4, 0, -1, 333, 461, 359
6545042428, 0, -32, -1003, -1, 2, 2, 333, 460, 358
6545042428, 0, -32, -1003, -1, 2, 2, 333, 460, 358
6545142472, -1, -22, -1003, -2, 2, 0, 333, 463, 362
6545142472, -1, -22, -1003, -2, 2, 0, 333, 463, 362
6545242508, 1, -32, -997, -3, 1, 0, 333, 466, 365
6545242508, 1, -32, -997, -3, 1, 0, 333, 466, 365
6545342494, -2, -28, -996, -4, -1, 0, 333, 466, 365
6545342494, -2, -28, -996, -4, -1, 0, 333, 466, 365
6545442394, -3, -34, -1000, -6, 0, -1, 333, 467, 366
6545442394, -3, -34, -1000, -6, 0, -1, 333, 467, 366
6545542419, -7, -26, -1008, -4, 1, -1, 333, 468, 368
6545542419, -7, -26, -1008, -4, 1, -1, 333, 468, 368
6545642460, -3, -29, -1004, -6, 4, -2, 333, 468, 368
6545642460, -3, -29, -1004, -6, 4, -2, 333, 468, 368
6545742412, 1, -28, -1001, -5, 0, 0, 333, 469, 370
6545742412, 1, -28, -1001, -5, 0, 0, 333, 469, 370
6545842452, 2, -33, -999, -5, 2, 0, 333, 467, 368
6545842452, 2, -33, -999, -5, 2, 0, 333, 467, 368
6545942562, 1, -31, -995, -5, 1, -1, 333, 468, 369
6545942562, 1, -31, -995, -5, 1, -1, 333, 468, 369
6546042507, -1, -30, -998, -4, 3, -2, 333, 457, 358
6546042507, -1, -30, -998, -4, 3, -2, 333, 457, 358
6546142447, 0, -25, -998, -4, 2, -1, 333, 458, 359
6546142447, 0, -25, -998, -4, 2, -1, 333, 458, 359
6546242474, 0, -28, -1001, -3, 2, 1, 333, 465, 366
6546242474, 0, -28, -1001, -3, 2, 1, 333, 465, 366
6546342416, 2, -24, -1002, -4, 3, 0, 332, 473, 375
6546342416, 2, -24, -1002, -4, 3, 0, 332, 473, 375
6546442480, 0, -28, -1000, -3, 0, 1, 332, 473, 376
6546442480, 0, -28, -1000, -3, 0, 1, 332, 473, 376
6546542578, -2, -25, -1004, -4, 0, 0, 332, 473, 376
6546542578, -2, -25, -1004, -4, 0, 0, 332, 473, 376
6546642492, 0, -25, -1002, -5, 2, 0, 332, 473, 376
6546642492, 0, -25, -1002, -5, 2, 0, 332, 473, 376
6546742487, 0, -22, -998, -4, 2, 1, 332, 475, 378
6546742487, 0, -22, -998, -4, 2, 1, 332, 475, 378
6546842471, -2, -27, -999, -4, 0, 0, 332, 472, 376
6546842471, -2, -27, -999, -4, 0, 0, 332, 472, 376
6546942486, 0, -23, -1003, -4, 2, 0, 331, 475, 379
6546942486, 0, -23, -1003, -4, 2, 0, 331, 475, 379
6547042389, -2, -29, -1002, -2, 1, 2, 331, 470, 375
6547042389, -2, -29, -1002, -2, 1, 2, 331, 470, 375
6547142480, -3, -27, -1005, -3, 2, -1, 332, 465, 370
6547142480, -3, -27, -1005, -3, 2, -1, 332, 465, 370
6547242414, 1, -29, -999, -3, 1, 0, 331, 476, 382
6547242414, 1, -29, -999, -3, 1, 0, 331, 476, 382
6547342421, 1, -30, -999, -4, 1, -1, 331, 478, 384
6547342421, 1, -30, -999, -4, 1, -1, 331, 478, 384
6547442572, -1, -32, -1001, -3, 0, -2, 330, 478, 384
6547442572, -1, -32, -1001, -3, 0, -2, 330, 478, 384
6547542379, -5, -20, -1002, -4, 1, -3, 330, 478, 386
6547542379, -5, -20, -1002, -4, 1, -3, 330, 478, 386
6547642384, -4, -23, -997, -3, 6, -4, 329, 479, 386
6547642384, -4, -23, -997, -3, 6, -4, 329, 479, 386
6547742432, 1, -27, -995, -4, 5, -4, 328, 481, 389
6547742432, 1, -27, -995, -4, 5, -4, 328, 481, 389
6547842438, 3, -31, -998, -4, 0, -4, 328, 479, 387
6547842438, 3, -31, -998, -4, 0, -4, 328, 479, 387
6547942505, -3, -29, -1006, -2, 0, -1, 327, 480, 388
6547942505, -3, -29, -1006, -2, 0, -1, 327, 480, 388
6548042547, -1, -29, -1003, -4, 2, -2, 328, 468, 375
6548042547, -1, -29, -1003, -4, 2, -2, 328, 468, 375
6548142509, 0, -25, -998, -3, 2, -1, 327, 471, 379
6548142509, 0, -25, -998, -3, 2, -1, 327, 471, 379
6548242388, -3, -30, -997, -4, 2, -3, 327, 468, 375
6548242388, -3, -30, -997, -4, 2, -3, 327, 468, 375
6548347806, 1, -27, -1003, -3, 0, -5, 326, 483, 391
6548347806, 1, -27, -1003, -3, 0, -5, 326, 483, 391
6548442700, 0, -28, -1001, -3, 1, -2, 325, 487, 396
6548442700, 0, -28, -1001, -3, 1, -2, 325, 487, 396
6548542420, -4, -30, -997, -4, 0, 2, 324, 480, 389
6548542420, -4, -30, -997, -4, 0, 2, 324, 480, 389
6548642444, 0, -30, -998, -4, 1, 1, 324, 483, 393
6548642444, 0, -30, -998, -4, 1, 1, 324, 483, 393
6548742434, -1, -26, -1000, -3, 0, -2, 323, 487, 397
6548742434, -1, -26, -1000, -3, 0, -2, 323, 487, 397
6548842383, -1, -19, -999, -3, 1, 2, 323, 485, 397
6548842383, -1, -19, -999, -3, 1, 2, 323, 485, 397
6548942443, -6, -26, -998, -3, 2, -1, 322, 486, 398
6548942443, -6, -26, -998, -3, 2, -1, 322, 486, 398
6549042375, 4, -24, -997, -4, -1, -2, 322, 484, 396
6549042375, 4, -24, -997, -4, -1, -2, 322, 484, 396
6549142407, -5, -31, -1004, -3, 4, -8, 321, 487, 400
6549142407, -5, -31, -1004, -3, 4, -8, 321, 487, 400
6549242478, 2, -15, -995, -4, 0, -5, 320, 486, 398
6549242478, 2, -15, -995, -4, 0, -5, 320, 486, 398
6549342434, -3, -32, -996, -4, 4, -8, 320, 489, 402
6549342434, -3, -32, -996, -4, 4, -8, 320, 489, 402
6549442431, -5, -12, -999, -4, -1, 0, 319, 491, 403
6549442431, -5, -12, -999, -4, -1, 0, 319, 491, 403
6549542442, 0, -23, -999, -4, 6, -2, 318, 491, 403
6549542442, 0, -23, -999, -4, 6, -2, 318, 491, 403
6549642367, -2, -24, -1001, -3, 2, -2, 317, 491, 404
6549642367, -2, -24, -1001, -3, 2, -2, 317, 491, 404
6549742387, 1, -14, -997, -3, 0, -6, 316, 493, 406
6549742387, 1, -14, -997, -3, 0, -6, 316, 493, 406
6549842432, -1, -23, -1003, -3, -2, -2, 315, 492, 406
6549842432, -1, -23, -1003, -3, -2, -2, 315, 492, 406
6549942499, -4, -32, -1004, -2, 0, 0, 314, 493, 408
6549942499, -4, -32, -1004, -2, 0, 0, 314, 493, 408
6550042563, -1, -34, -997, -4, 2, -4, 313, 489, 403
6550042563, -1, -34, -997, -4, 2, -4, 313, 489, 403
6550142484, 0, -35, -995, -3, 2, -1, 312, 484, 397
6550142484, 0, -35, -995, -3, 2, -1, 312, 484, 397
6550242467, -1, -36, -997, -5, 4, -4, 311, 497, 411
6550242467, -1, -36, -997, -5, 4, -4, 311, 497, 411
6550342455, -1, -40, -998, -4, 3, -8, 310, 488, 401
6550342455, -1, -40, -998, -4, 3, -8, 310, 488, 401
6550442458, -3, -31, -1000, -2, 1, -11, 309, 493, 407
6550442458, -3, -31, -1000, -2, 1, -11, 309, 493, 407
6550542414, -7, -39, -1000, -3, 3, -14, 308, 500, 414
6550542414, -7, -39, -1000, -3, 3, -14, 308, 500, 414
6550642432, -1, -30, -1006, -2, 1, -15, 307, 500, 414
6550642432, -1, -30, -1006, -2, 1, -15, 307, 500, 414
6550742534, 0, -29, -1002, -2, 1, -8, 305, 502, 416
6550742534, 0, -29, -1002, -2, 1, -8, 305, 502, 416
6550842441, 0, -29, -1002, -3, 0, -4, 305, 499, 412
6550842441, 0, -29, -1002, -3, 0, -4, 305, 499, 412
6550942439, -1, -28, -1003, -2, 0, -3, 304, 502, 416
6550942439, -1, -28, -1003, -2, 0, -3, 304, 502, 416
6551042453, 2, -27, -1000, -5, 0, -6, 303, 498, 411
6551042453, 2, -27, -1000, -5, 0, -6, 303, 498, 411
6551142450, 0, -33, -1004, -1, 0, -9, 302, 500, 413
6551142450, 0, -33, -1004, -1, 0, -9, 302, 500, 413
6551242445, -3, -21, -1002, -2, 0, -15, 301, 502, 415
6551242445, -3, -21, -1002, -2, 0, -15, 301, 502, 415
6551342479, 3, -17, -1000, -2, 1, -9, 300, 506, 418
6551342479, 3, -17, -1000, -2, 1, -9, 300, 506, 418
6551442428, -5, -29, -995, -4, 3, -9, 299, 506, 419
6551442428, -5, -29, -995, -4, 3, -9, 299, 506, 419
6551542430, 2, -32, -998, -2, 3, -15, 298, 507, 420
6551542430, 2, -32, -998, -2, 3, -15, 298, 507, 420
6551642444, 0, -27, -1000, -1, 0, -10, 296, 507, 420
6551642444, 0, -27, -1000, -1, 0, -10, 296, 507, 420
6551742406, 1, -30, -1000, -1, 0, -8, 295, 507, 419
6551742406, 1, -30, -1000, -1, 0, -8, 295, 507, 419
6551842427, -2, -34, -1000, -3, 0, -9, 294, 508, 421
6551842427, -2, -34, -1000, -3, 0, -9, 294, 508, 421
6551942546, -6, -29, -1000, -4, 2, -9, 293, 510, 423
6551942546, -6, -29, -1000, -4, 2, -9, 293, 510, 423
6552042624, 3, -21, -995, -5, 2, -7, 293, 506, 418
6552042624, 3, -21, -995, -5, 2, -7, 293, 506, 418
6552142678, 2, -23, -995, -6, 2, -2, 292, 498, 409
6552142678, 2, -23, -995, -6, 2, -2, 292, 498, 409
6552242681, -1, -21, -998, -4, 0, -3, 291, 496, 407
6552242681, -1, -21, -998, -4, 0, -3, 291, 496, 407
6552342442, -2, -35, -1001, -5, 5, -4, 291, 504, 416
6552342442, -2, -35, -1001, -5, 5, -4, 291, 504, 416
6552442466, -4, -35, -1002, -4, 3, -6, 289, 514, 426
6552442466, -4, -35, -1002, -4, 3, -6, 289, 514, 426
6552542532, 1, -28, -1000, -2, 2, -4, 288, 513, 426
6552542532, 1, -28, -1000, -2, 2, -4, 288, 513, 426
6552642554, 0, -20, -1004, -3, 0, -4, 287, 515, 428
6552642554, 0, -20, -1004, -3, 0, -4, 287, 515, 428
6552742564, 1, -33, -1000, -4, 2, -2, 286, 515, 429
6552742564, 1, -33, -1000, -4, 2, -2, 286, 515, 429
6552842573, 2, -34, -1005, -3, 2, -1, 285, 516, 429
6552842573, 2, -34, -1005, -3, 2, -1, 285, 516, 429
6552942508, -5, -26, -1005, -2, 0, 2, 284, 517, 431
6552942508, -5, -26, -1005, -2, 0, 2, 284, 517, 431
6553042473, -1, -28, -1007, -1, 2, 0, 283, 514, 428
6553042473, -1, -28, -1007, -1, 2, 0, 283, 514, 428
6553142607, -5, -30, -996, -2, 2, -1, 283, 518, 432
6553142607, -5, -30, -996, -2, 2, -1, 283, 518, 432
6553242512, 2, -31, -999, -4, 3, 0, 282, 514, 428
6553242512, 2, -31, -999, -4, 3, 0, 282, 514, 428
6553342537, 0, -34, -1005, -3, 2, -2, 281, 520, 435
6553342537, 0, -34, -1005, -3, 2, -2, 281, 520, 435
6553442637, -2, -33, -1004, -3, 0, -3, 280, 521, 435
6553442637, -2, -33, -1004, -3, 0, -3, 280, 521, 435
6553542984, 0, -28, -995, -2, 0, -4, 279, 521, 436
6553542984, 0, -28, -995, -2, 0, -4, 279, 521, 436
6553642450, -2, -24, -996, -4, 2, -3, 278, 519, 433
6553642450, -2, -24, -996, -4, 2, -3, 278, 519, 433
6553742459, 0, -28, -995, -4, 2, -3, 277, 516, 431
6553742459, 0, -28, -995, -4, 2, -3, 277, 516, 431
6553842397, -1, -15, -994, -4, 0, -4, 276, 523, 439
6553842397, -1, -15, -994, -4, 0, -4, 276, 523, 439
6553942406, 4, -28, -994, -5, 0, 0, 275, 524, 441
6553942406, 4, -28, -994, -5, 0, 0, 275, 524, 441
6554042563, 2, -25, -998, -6, 2, 4, 274, 518, 434
6554042563, 2, -25, -998, -6, 2, 4, 274, 518, 434
6554142410, 4, -27, -1000, -6, 4, 9, 274, 511, 428
6554142410, 4, -27, -1000, -6, 4, 9, 274, 511, 428
6554242536, -5, -36, -997, -4, 0, 1, 273, 526, 445
6554242536, -5, -36, -997, -4, 0, 1, 273, 526, 445
6554342502, 0, -25, -1000, -5, 1, -5, 273, 514, 432
6554342502, 0, -25, -1000, -5, 1, -5, 273, 514, 432
6554442421, 0, -23, -1005, -6, 4, -1, 272, 523, 443
6554442421, 0, -23, -1005, -6, 4, -1, 272, 523, 443
6554542442, -2, -30, -1004, -4, 2, 8, 271, 528, 448
6554542442, -2, -30, -1004, -4, 2, 8, 271, 528, 448
6554642422, -6, -37, -998, -5, 3, 6, 270, 529, 450
6554642422, -6, -37, -998, -5, 3, 6, 270, 529, 450
6554742472, 3, -19, -1000, -8, 5, 5, 269, 530, 451
6554742472, 3, -19, -1000, -8, 5, 5, 269, 530, 451
6554842463, -3, -24, -1001, -5, 2, 1, 269, 528, 450
6554842463, -3, -24, -1001, -5, 2, 1, 269, 528, 450
6554942590, 1, -20, -998, -3, 0, 0, 268, 531, 453
6554942590, 1, -20, -998, -3, 0, 0, 268, 531, 453
6555042432, 0, -17, -995, -6, -1, 0, 268, 529, 452
6555042432, 0, -17, -995, -6, -1, 0, 268, 529, 452
6555142433, -2, -32, -997, -6, 3, -4, 267, 529, 452
6555142433, -2, -32, -997, -6, 3, -4, 267, 529, 452
6555242493, -2, -26, -1002, -3, 1, -1, 266, 530, 454
6555242493, -2, -26, -1002, -3, 1, -1, 266, 530, 454
6555342442, 1, -35, -1003, -4, 2, 0, 265, 535, 460
6555342442, 1, -35, -1003, -4, 2, 0, 265, 535, 460
6555442522, -1, -34, -1001, -3, 0, 3, 264, 536, 462
6555442522, -1, -34, -1001, -3, 0, 3, 264, 536, 462
6555542613, -4, -34, -1002, -4, 2, -2, 263, 536, 463
