framerate = 10f
Time (us), Accel_X (mG), Accel_Y (mG), Accel_Z (mG), Gyro_X (mRad/s), Gyro_Y (mRad/s), Gyro_Z (mRad/s), Mag_X (mGauss), Mag_Y (mGauss), Mag_Z (mGauss)
6718542445, -2, -31, -997, -3, 1, 4, 237, 235, 254
6718642391, -4, -15, -1000, -3, 0, 10, 238, 232, 250
6718642391, -4, -15, -1000, -3, 0, 10, 238, 232, 250
6718742503, -4, -27, -1004, 0, 3, 15, 238, 241, 259
6718742503, -4, -27, -1004, 0, 3, 15, 238, 241, 259
6718842537, -1, -23, -998, -3, 1, 18, 239, 242, 261
6718842537, -1, -23, -998, -3, 1, 18, 239, 242, 261
6718942430, -4, -30, -998, -4, 5, 19, 239, 234, 252
6718942430, -4, -30, -998, -4, 5, 19, 239, 234, 252
6719042670, -6, -26, -994, -6, 0, 20, 240, 241, 259
6719042670, -6, -26, -994, -6, 0, 20, 240, 241, 259
6719142448, 0, -21, -1001, -3, 7, 18, 240, 239, 258
6719142448, 0, -21, -1001, -3, 7, 18, 240, 239, 258
6719242437, -1, -20, -1001, -3, 2, 16, 241, 231, 249
6719242437, -1, -20, -1001, -3, 2, 16, 241, 231, 249
6719342507, -2, -23, -995, -2, 1, 17, 242, 234, 252
6719342507, -2, -23, -995, -2, 1, 17, 242, 234, 252
6719442437, -3, -37, -1001, -4, 1, 10, 242, 238, 256
6719442437, -3, -37, -1001, -4, 1, 10, 242, 238, 256
6719542446, -4, -28, -1000, -4, 0, 3, 243, 241, 259
6719542446, -4, -28, -1000, -4, 0, 3, 243, 241, 259
6719642504, -5, -32, -996, -3, 1, -1, 244, 232, 249
6719642504, -5, -32, -996, -3, 1, -1, 244, 232, 249
6719742377, -14, -32, -998, -1, 4, -5, 244, 240, 256
6719742377, -14, -32, -998, -1, 4, -5, 244, 240, 256
6719842388, -8, -29, -1004, 0, 2, -6, 244, 240, 256
6719842388, -8, -29, -1004, 0, 2, -6, 244, 240, 256
6719942451, 0, -11, -992, -2, 5, -11, 245, 244, 258
6719942451, 0, -11, -992, -2, 5, -11, 245, 244, 258
6720042516, -2, -22, -992, -2, 2, -16, 245, 245, 258
6720042516, -2, -22, -992, -2, 2, -16, 245, 245, 258
6720142479, -5, -29, -995, -3, 3, -20, 246, 245, 257
6720142479, -5, -29, -995, -3, 3, -20, 246, 245, 257
6720242563, 2, -33, -1000, -4, 3, -21, 246, 246, 256
6720242563, 2, -33, -1000, -4, 3, -21, 246, 246, 256
6720342434, 1, -31, -1001, -4, 2, -23, 247, 242, 251
6720342434, 1, -31, -1001, -4, 2, -23, 247, 242, 251
6720442444, -1, -30, -1000, -4, 0, -21, 247, 243, 250
6720442444, -1, -30, -1000, -4, 0, -21, 247, 243, 250
6720542455, -5, -26, -1005, -2, 0, -22, 248, 239, 245
6720542455, -5, -26, -1005, -2, 0, -22, 248, 239, 245
6720642427, 0, -35, -1001, -2, 2, -21, 248, 251, 256
6720642427, 0, -35, -1001, -2, 2, -21, 248, 251, 256
6720742463, 2, -31, -1002, -4, 2, -18, 249, 252, 256
6720742463, 2, -31, -1002, -4, 2, -18, 249, 252, 256
6720842501, 0, -36, -998, -4, 0, -12, 249, 254, 256
6720842501, 0, -36, -998, -4, 0, -12, 249, 254, 256
6720942453, 2, -30, -999, -4, 0, -11, 250, 255, 256
6720942453, 2, -30, -999, -4, 0, -11, 250, 255, 256
6721042698, -4, -30, -1003, -6, 2, -13, 250, 255, 256
6721042698, -4, -30, -1003, -6, 2, -13, 250, 255, 256
6721142453, -2, -35, -1001, -3, 3, -16, 250, 251, 249
6721142453, -2, -35, -1001, -3, 3, -16, 250, 251, 249
6721242472, -3, -18, -1000, -3, -3, -19, 251, 253, 249
6721242472, -3, -18, -1000, -3, -3, -19, 251, 253, 249
6721342493, 0, -32, -1003, 0, 2, -17, 252, 247, 241
6721342493, 0, -32, -1003, 0, 2, -17, 252, 247, 241
6721442600, 1, -26, -1001, -5, 3, -17, 252, 248, 242
6721442600, 1, -26, -1001, -5, 3, -17, 252, 248, 242
6721542453, -6, -41, -996, -4, 2, -10, 253, 245, 236
6721542453, -6, -41, -996, -4, 2, -10, 253, 245, 236
6721642422, 5, -26, -999, -4, 6, -20, 252, 258, 248
6721642422, 5, -26, -999, -4, 6, -20, 252, 258, 248
6721742481, -3, -31, -990, -7, 7, -19, 253, 258, 249
6721742481, -3, -31, -990, -7, 7, -19, 253, 258, 249
6721842433, -1, -21, -995, -6, 0, -7, 254, 260, 248
6721842433, -1, -21, -995, -6, 0, -7, 254, 260, 248
6721942476, -7, -17, -998, -2, 11, -3, 254, 261, 248
6721942476, -7, -17, -998, -2, 11, -3, 254, 261, 248
6722042781, -1, -27, -997, -3, 0, 1, 255, 262, 248
6722042781, -1, -27, -997, -3, 0, 1, 255, 262, 248
6722142463, 2, -35, -999, -1, 3, 10, 256, 261, 244
6722142463, 2, -35, -999, -1, 3, 10, 256, 261, 244
6722242494, -3, -36, -1002, 0, 4, 11, 257, 265, 247
6722242494, -3, -36, -1002, 0, 4, 11, 257, 265, 247
6722342460, -3, -41, -999, -1, 5, 3, 258, 258, 240
6722342460, -3, -41, -999, -1, 5, 3, 258, 258, 240
6722442476, -3, -27, -1001, -1, 2, 5, 258, 263, 244
6722442476, -3, -27, -1001, -1, 2, 5, 258, 263, 244
6722542497, -2, -32, -994, -3, 4, 0, 259, 256, 235
6722542497, -2, -32, -994, -3, 4, 0, 259, 256, 235
6722642559, 1, -32, -998, -1, 1, -6, 259, 267, 246
6722642559, 1, -32, -998, -1, 1, -6, 259, 267, 246
6722742503, 2, -22, -1000, -2, 0, 5, 260, 268, 246
6722742503, 2, -22, -1000, -2, 0, 5, 260, 268, 246
6722842409, -4, -33, -1000, -4, 5, 6, 261, 269, 246
6722842409, -4, -33, -1000, -4, 5, 6, 261, 269, 246
6722942476, -2, -17, -1003, -2, 0, 4, 261, 270, 247
6722942476, -2, -17, -1003, -2, 0, 4, 261, 270, 247
6723042601, 2, -16, -1000, -2, 2, 7, 262, 271, 247
6723042601, 2, -16, -1000, -2, 2, 7, 262, 271, 247
6723142515, -5, -22, -996, -3, 1, 11, 263, 272, 246
6723142515, -5, -22, -996, -3, 1, 11, 263, 272, 246
6723242690, -2, -26, -1003, -3, 2, 16, 264, 274, 246
6723242690, -2, -26, -1003, -3, 2, 16, 264, 274, 246
6723342905, -3, -34, -1002, -1, 5, 20, 265, 269, 240
6723342905, -3, -34, -1002, -1, 5, 20, 265, 269, 240
6723442586, -5, -38, -994, -2, 4, 12, 266, 269, 238
6723442586, -5, -38, -994, -2, 4, 12, 266, 269, 238
6723542472, 0, -39, -1006, -1, 3, 0, 268, 260, 229
6723542472, 0, -39, -1006, -1, 3, 0, 268, 260, 229
6723642411, 9, -35, -1002, -1, 4, 0, 269, 277, 246
6723642411, 9, -35, -1002, -1, 4, 0, 269, 277, 246
6723742488, -7, -33, -999, -1, 2, -1, 270, 280, 247
6723742488, -7, -33, -999, -1, 2, -1, 270, 280, 247
6723842483, -1, -31, -994, -4, 2, -6, 271, 281, 245
6723842483, -1, -31, -994, -4, 2, -6, 271, 281, 245
6723942447, 0, -31, -998, -2, 2, -6, 272, 278, 240
6723942447, 0, -31, -998, -2, 2, -6, 272, 278, 240
6724042764, -2, -36, -1001, -1, 2, -2, 273, 286, 247
6724042764, -2, -36, -1001, -1, 2, -2, 273, 286, 247
6724142520, 0, -35, -1001, -2, 1, -4, 274, 285, 244
6724142520, 0, -35, -1001, -2, 1, -4, 274, 285, 244
6724242532, -2, -32, -1000, -2, 1, -3, 275, 289, 247
6724242532, -2, -32, -1000, -2, 1, -3, 275, 289, 247
6724342453, -8, -27, -1003, -3, 4, -7, 276, 288, 244
6724342453, -8, -27, -1003, -3, 4, -7, 276, 288, 244
6724442556, -1, -35, -997, -4, 2, -10, 277, 287, 240
6724442556, -1, -35, -997, -4, 2, -10, 277, 287, 240
6724542463, 0, -28, -998, -3, 0, -7, 278, 286, 236
6724542463, 0, -28, -998, -3, 0, -7, 278, 286, 236
6724642459, -2, -32, -1000, -2, 1, -10, 278, 298, 249
6724642459, -2, -32, -1000, -2, 1, -10, 278, 298, 249
6724742584, -2, -32, -1001, -2, 0, -10, 280, 301, 249
6724742584, -2, -32, -1001, -2, 0, -10, 280, 301, 249
6724842461, -2, -20, -1001, -4, 4, -10, 280, 304, 249
6724842461, -2, -20, -1001, -4, 4, -10, 280, 304, 249
6724942445, -9, -48, -995, -2, 2, -12, 282, 306, 250
6724942445, -9, -48, -995, -2, 2, -12, 282, 306, 250
6725042496, -4, -21, -1001, -3, 1, -12, 282, 308, 249
6725042496, -4, -21, -1001, -3, 1, -12, 282, 308, 249
6725142475, 0, -34, -991, -3, 3, -20, 284, 310, 249
6725142475, 0, -34, -991, -3, 3, -20, 284, 310, 249
6725242619, 2, -25, -997, -4, -1, -19, 285, 313, 250
6725242619, 2, -25, -997, -4, -1, -19, 285, 313, 250
6725342560, 0, -38, -1004, -2, 2, -17, 286, 313, 247
6725342560, 0, -38, -1004, -2, 2, -17, 286, 313, 247
6725442568, 0, -32, -1003, -1, 2, -10, 287, 320, 250
6725442568, 0, -32, -1003, -1, 2, -10, 287, 320, 250
6725542519, 0, -29, -996, -2, 1, -10, 289, 309, 236
6725542519, 0, -29, -996, -2, 1, -10, 289, 309, 236
6725647538, 0, -41, -991, -5, 0, -11, 289, 321, 247
6725647538, 0, -41, -991, -5, 0, -11, 289, 321, 247
6725742455, -2, -40, -999, -2, 0, -6, 290, 330, 254
6725742455, -2, -40, -999, -2, 0, -6, 290, 330, 254
6725842377, 4, -43, -995, -4, 0, -8, 291, 333, 255
6725842377, 4, -43, -995, -4, 0, -8, 291, 333, 255
6725942547, -3, -44, -1000, -2, 0, -2, 292, 336, 256
6725942547, -3, -44, -1000, -2, 0, -2, 292, 336, 256
6726042695, 0, -42, -996, -5, -1, -4, 293, 337, 256
6726042695, 0, -42, -996, -5, -1, -4, 293, 337, 256
6726142532, -2, -52, -1004, -3, 3, -2, 294, 341, 256
6726142532, -2, -52, -1004, -3, 3, -2, 294, 341, 256
6726242539, 1, -44, -1003, -3, 0, 0, 295, 342, 256
6726242539, 1, -44, -1003, -3, 0, 0, 295, 342, 256
6726442398, -3, -31, -1003, -2, 0, 3, 297, 344, 257
6726442398, -3, -31, -1003, -2, 0, 3, 297, 344, 257
6726542456, -2, -40, -1003, -2, 4, 1, 297, 348, 259
6726542456, -2, -40, -1003, -2, 4, 1, 297, 348, 259
6726642459, -1, -27, -999, -3, 5, -4, 298, 343, 253
6726642459, -1, -27, -999, -3, 5, -4, 298, 343, 253
6726742488, -7, -27, -997, -1, -2, 0, 298, 348, 256
6726742488, -7, -27, -997, -1, -2, 0, 298, 348, 256
6726842729, -2, -24, -996, -4, 3, -4, 299, 354, 261
6726842729, -2, -24, -996, -4, 3, -4, 299, 354, 261
6726942389, -1, -30, -1002, -3, 5, -1, 300, 355, 262
6726942389, -1, -30, -1002, -3, 5, -1, 300, 355, 262
6727042730, 2, -33, -997, -1, 4, 0, 300, 358, 263
6727042730, 2, -33, -997, -1, 4, 0, 300, 358, 263
6727142486, 1, -35, -997, -5, 4, 1, 301, 357, 261
6727142486, 1, -35, -997, -5, 4, 1, 301, 357, 261
6727242496, -7, -32, -998, -4, 3, 0, 302, 360, 263
6727242496, -7, -32, -998, -4, 3, 0, 302, 360, 263
6727342470, -1, -29, -1008, -3, 4, -4, 303, 355, 257
6727342470, -1, -29, -1008, -3, 4, -4, 303, 355, 257
6727442571, 2, -39, -999, -3, 2, -3, 303, 363, 263
6727442571, 2, -39, -999, -3, 2, -3, 303, 363, 263
6727542511, 1, -29, -1000, -2, 1, -1, 304, 360, 257
6727542511, 1, -29, -1000, -2, 1, -1, 304, 360, 257
6727642422, -2, -29, -998, -4, 6, 2, 304, 372, 269
6727642422, -2, -29, -998, -4, 6, 2, 304, 372, 269
6727742505, 1, -47, -1000, -3, 5, 1, 306, 376, 271
6727742505, 1, -47, -1000, -3, 5, 1, 306, 376, 271
6727842412, 5, -33, -1005, -7, 5, -3, 306, 379, 273
6727842412, 5, -33, -1005, -7, 5, -3, 306, 379, 273
6727942491, 0, -50, -1000, -3, 6, -6, 307, 382, 275
6727942491, 0, -50, -1000, -3, 6, -6, 307, 382, 275
6728042941, 4, -34, -1001, -5, 0, -9, 308, 385, 276
6728042941, 4, -34, -1001, -5, 0, -9, 308, 385, 276
6728142451, -4, -34, -1001, -4, 3, -4, 309, 386, 275
6728142451, -4, -34, -1001, -4, 3, -4, 309, 386, 275
6728242527, -3, -43, -1001, -4, 1, -6, 309, 391, 279
6728242527, -3, -43, -1001, -4, 1, -6, 309, 391, 279
6728342559, 5, -36, -995, -7, 3, -5, 310, 392, 278
6728342559, 5, -36, -995, -7, 3, -5, 310, 392, 278
6728447890, -3, -32, -1000, -5, 1, -3, 310, 390, 274
6728447890, -3, -32, -1000, -5, 1, -3, 310, 390, 274
6728542480, 4, -33, -998, -4, 0, -1, 311, 392, 275
6728542480, 4, -33, -998, -4, 0, -1, 311, 392, 275
6728642614, -2, -41, -998, -3, 1, -3, 312, 387, 269
6728642614, -2, -41, -998, -3, 1, -3, 312, 387, 269
6728742513, 2, -43, -997, -6, 0, -5, 312, 406, 288
6728742513, 2, -43, -997, -6, 0, -5, 312, 406, 288
6728842463, -3, -37, -1000, -6, -1, -2, 313, 409, 290
6728842463, -3, -37, -1000, -6, -1, -2, 313, 409, 290
6728942617, -4, -32, -1001, -8, 0, -6, 314, 413, 292
6728942617, -4, -32, -1001, -8, 0, -6, 314, 413, 292
6729042411, 9, -31, -994, -8, 0, 0, 315, 407, 286
6729042411, 9, -31, -994, -8, 0, 0, 315, 407, 286
6729142469, -2, -33, -995, -7, 3, 4, 315, 418, 296
6729142469, -2, -33, -995, -7, 3, 4, 315, 418, 296
6729242542, -1, -34, -990, -9, -1, 1, 316, 417, 294
6729242542, -1, -34, -990, -9, -1, 1, 316, 417, 294
6729342501, -8, -34, -998, -7, 4, 3, 318, 414, 290
6729342501, -8, -34, -998, -7, 4, 3, 318, 414, 290
6729442551, -1, -31, -997, -5, 3, 2, 318, 419, 295
6729442551, -1, -31, -997, -5, 3, 2, 318, 419, 295
6729542575, 2, -27, -995, -5, 3, 7, 319, 416, 292
6729542575, 2, -27, -995, -5, 3, 7, 319, 416, 292
6729642392, -5, -48, -999, -4, 4, 6, 319, 429, 306
6729642392, -5, -48, -999, -4, 4, 6, 319, 429, 306
6729742379, -7, -36, -1003, -2, 3, 1, 320, 432, 308
6729742379, -7, -36, -1003, -2, 3, 1, 320, 432, 308
6729842432, 3, -36, -1004, -5, 5, -1, 320, 432, 309
6729842432, 3, -36, -1004, -5, 5, -1, 320, 432, 309
6729942383, 1, -34, -1002, -3, 1, 5, 320, 435, 312
6729942383, 1, -34, -1002, -3, 1, 5, 320, 435, 312
6730042551, -10, -37, -1001, -2, 0, 9, 321, 437, 313
6730042551, -10, -37, -1001, -2, 0, 9, 321, 437, 313
6730142472, 7, -32, -1005, -5, 3, -3, 321, 436, 312
6730142472, 7, -32, -1005, -5, 3, -3, 321, 436, 312
6730242415, 1, -38, -1001, -5, 4, -1, 321, 439, 315
6730242415, 1, -38, -1001, -5, 4, -1, 321, 439, 315
6730342447, -3, -33, -1004, -3, 1, 0, 322, 438, 313
6730342447, -3, -33, -1004, -3, 1, 0, 322, 438, 313
6730442427, 2, -32, -1006, -6, 0, -5, 322, 439, 314
6730442427, 2, -32, -1006, -6, 0, -5, 322, 439, 314
6730542379, -2, -32, -998, -6, 3, -12, 323, 438, 313
6730542379, -2, -32, -998, -6, 3, -12, 323, 438, 313
6730642358, 1, -19, -993, -7, 1, -5, 322, 445, 319
6730642358, 1, -19, -993, -7, 1, -5, 322, 445, 319
6730742454, -3, -28, -998, -4, 2, 1, 322, 449, 324
6730742454, -3, -28, -998, -4, 2, 1, 322, 449, 324
6730842415, 3, -25, -996, -5, 2, -1, 323, 452, 327
6730842415, 3, -25, -996, -5, 2, -1, 323, 452, 327
6730942404, -2, -25, -1001, -4, 3, 1, 323, 454, 329
6730942404, -2, -25, -1001, -4, 3, 1, 323, 454, 329
6731042488, -2, -29, -1001, -7, 2, -4, 323, 456, 331
6731042488, -2, -29, -1001, -7, 2, -4, 323, 456, 331
6731142382, -4, -24, -1002, -6, 0, -3, 324, 453, 329
6731142382, -4, -24, -1002, -6, 0, -3, 324, 453, 329
6731242485, 0, -15, -1012, -8, 0, 4, 324, 460, 337
6731242485, 0, -15, -1012, -8, 0, 4, 324, 460, 337
6731342437, 2, -33, -1001, -7, 1, 1, 325, 460, 337
6731342437, 2, -33, -1001, -7, 1, 1, 325, 460, 337
6731442473, 2, -25, -1000, -6, -4, -2, 325, 464, 342
6731442473, 2, -25, -1000, -6, -4, -2, 325, 464, 342
6731542412, -9, -38, -1001, -8, 0, 0, 326, 454, 330
6731542412, -9, -38, -1001, -8, 0, 0, 326, 454, 330
6731642477, 1, -30, -1009, -5, 2, -5, 325, 467, 346
6731642477, 1, -30, -1009, -5, 2, -5, 325, 467, 346
6731742366, 9, -25, -1002, -5, 1, -2, 325, 470, 350
6731742366, 9, -25, -1002, -5, 1, -2, 325, 470, 350
6731842384, 5, -26, -1004, -5, -2, 3, 325, 475, 356
6731842384, 5, -26, -1004, -5, -2, 3, 325, 475, 356
6731942431, -4, -42, -997, -6, 0, 0, 325, 477, 360
6731942431, -4, -42, -997, -6, 0, 0, 325, 477, 360
6732042489, 0, -25, -995, -9, -4, 3, 325, 479, 362
6732042489, 0, -25, -995, -9, -4, 3, 325, 479, 362
6732142445, -1, -21, -999, -8, 4, 9, 325, 480, 363
6732142445, -1, -21, -999, -8, 4, 9, 325, 480, 363
6732242538, -7, -32, -997, -6, 2, 9, 326, 482, 368
6732242538, -7, -32, -997, -6, 2, 9, 326, 482, 368
6732342503, 8, -36, -999, -5, 2, 12, 326, 480, 367
6732342503, 8, -36, -999, -5, 2, 12, 326, 480, 367
6732442400, 0, -42, -999, -4, 1, 11, 325, 479, 367
6732442400, 0, -42, -999, -4, 1, 11, 325, 479, 367
6732542444, -1, -47, -999, -2, -1, 6, 325, 486, 377
6732542444, -1, -47, -999, -2, -1, 6, 325, 486, 377
6732642466, 1, -25, -1003, -5, 0, 3, 325, 484, 376
6732642466, 1, -25, -1003, -5, 0, 3, 325, 484, 376
6732742418, -3, -33, -1007, -4, 3, 3, 324, 481, 374
6732742418, -3, -33, -1007, -4, 3, 3, 324, 481, 374
6732842520, 3, -39, -1000, -3, 0, 8, 324, 488, 382
6732842520, 3, -39, -1000, -3, 0, 8, 324, 488, 382
6732942449, -4, -32, -995, -4, 6, 3, 324, 490, 386
6732942449, -4, -32, -995, -4, 6, 3, 324, 490, 386
6733042485, -3, -39, -994, -2, 1, 2, 323, 491, 388
6733042485, -3, -39, -994, -2, 1, 2, 323, 491, 388
6733142420, -3, -29, -1003, -4, 0, -3, 323, 489, 387
6733142420, -3, -29, -1003, -4, 0, -3, 323, 489, 387
6733242375, -3, -26, -999, -2, -1, -5, 322, 491, 389
6733242375, -3, -26, -999, -2, -1, -5, 322, 491, 389
6733342398, -4, -20, -1003, -2, 1, 1, 321, 489, 387
6733342398, -4, -20, -1003, -2, 1, 1, 321, 489, 387
6733442465, -1, -28, -1005, -3, 5, 0, 321, 492, 391
6733442465, -1, -28, -1005, -3, 5, 0, 321, 492, 391
6733542798, 2, -23, -1001, -2, 6, -3, 320, 485, 385
6733542798, 2, -23, -1001, -2, 6, -3, 320, 485, 385
6733642474, 6, -28, -1004, -3, -1, 0, 319, 488, 387
6733642474, 6, -28, -1004, -3, -1, 0, 319, 488, 387
6733742462, 4, -27, -1004, -4, 1, 0, 319, 483, 383
6733742462, 4, -27, -1004, -4, 1, 0, 319, 483, 383
6733842375, -2, -35, -1000, -2, -2, 4, 318, 496, 398
6733842375, -2, -35, -1000, -2, -2, 4, 318, 496, 398
6733942380, -6, -24, -996, -3, 2, 6, 317, 497, 400
6733942380, -6, -24, -996, -3, 2, 6, 317, 497, 400
6734042434, -5, -23, -996, -3, 3, -2, 316, 491, 394
6734042434, -5, -23, -996, -3, 3, -2, 316, 491, 394
6734142395, -4, -28, -998, -3, 4, -6, 316, 496, 400
6734142395, -4, -28, -998, -3, 4, -6, 316, 496, 400
6734242411, -1, -22, -1001, -3, 2, -5, 315, 498, 403
6734242411, -1, -22, -1001, -3, 2, -5, 315, 498, 403
6734342579, 3, -22, -1001, -2, 4, -3, 313, 495, 400
6734342579, 3, -22, -1001, -2, 4, -3, 313, 495, 400
6734442432, -1, -27, -1000, -2, 2, -3, 312, 492, 398
6734442432, -1, -27, -1000, -2, 2, -3, 312, 492, 398
6734542383, 5, -35, -1001, -3, 0, -4, 311, 500, 406
6734542383, 5, -35, -1001, -3, 0, -4, 311, 500, 406
6734642468, 4, -28, -1002, -2, 0, -8, 309, 496, 403
6734642468, 4, -28, -1002, -2, 0, -8, 309, 496, 403
6734742375, 0, -21, -1001, -2, -1, -3, 308, 497, 404
6734742375, 0, -21, -1001, -2, -1, -3, 308, 497, 404
6734842423, -1, -24, -997, -4, 0, 0, 306, 504, 411
6734842423, -1, -24, -997, -4, 0, 0, 306, 504, 411
6734942475, -2, -18, -995, -4, 0, -2, 305, 505, 413
6734942475, -2, -18, -995, -4, 0, -2, 305, 505, 413
6735042427, 3, -28, -993, -6, 3, -2, 303, 505, 415
6735042427, 3, -28, -993, -6, 3, -2, 303, 505, 415
6735142403, -1, -33, -1001, -5, 3, -2, 302, 506, 415
6735142403, -1, -33, -1001, -5, 3, -2, 302, 506, 415
6735242428, -3, -34, -998, -4, 6, -8, 300, 507, 417
6735242428, -3, -34, -998, -4, 6, -8, 300, 507, 417
6735342379, 2, -30, -1002, -3, 3, -10, 298, 505, 416
6735342379, 2, -30, -1002, -3, 3, -10, 298, 505, 416
6735442394, 4, -41, -993, -4, 2, 2, 296, 502, 412
6735442394, 4, -41, -993, -4, 2, 2, 296, 502, 412
6735542582, -2, -26, -1003, -3, 0, 5, 295, 505, 416
6735542582, -2, -26, -1003, -3, 0, 5, 295, 505, 416
6735642431, 0, -38, -1001, -3, 5, -1, 294, 507, 419
6735642431, 0, -38, -1001, -3, 5, -1, 294, 507, 419
6735742446, 2, -33, -998, -3, 1, -1, 292, 512, 425
6735742446, 2, -33, -998, -3, 1, -1, 292, 512, 425
6735842447, 0, -32, -999, -4, 1, -3, 291, 513, 426
6735842447, 0, -32, -999, -4, 1, -3, 291, 513, 426
6735942398, 4, -29, -1001, -2, 1, -2, 290, 514, 427
6735942398, 4, -29, -1001, -2, 1, -2, 290, 514, 427
6736042407, -7, -27, -996, -1, 0, 0, 288, 515, 429
6736042407, -7, -27, -996, -1, 0, 0, 288, 515, 429
6736142452, 5, -20, -999, -1, 3, -5, 287, 516, 429
6736142452, 5, -20, -999, -1, 3, -5, 287, 516, 429
6736242416, -5, -24, -1000, 0, 3, 0, 286, 517, 430
6736242416, -5, -24, -1000, 0, 3, 0, 286, 517, 430
6736342432, -1, -33, -1000, -1, 1, -5, 285, 516, 429
6736342432, -1, -33, -1000, -1, 1, -5, 285, 516, 429
6736442466, -3, -31, -997, 0, 2, -1, 283, 512, 424
6736442466, -3, -31, -997, 0, 2, -1, 283, 512, 424
6736542428, -6, -32, -1002, -2, 0, -2, 282, 514, 427
6736542428, -6, -32, -1002, -2, 0, -2, 282, 514, 427
6736642378, -1, -34, -1003, -3, 2, -4, 280, 518, 432
6736642378, -1, -34, -1003, -3, 2, -4, 280, 518, 432
6736742428, 2, -25, -1001, -3, 0, -2, 279, 522, 437
6736742428, 2, -25, -1001, -3, 0, -2, 279, 522, 437
6736842380, -1, -34, -1002, -3, 0, -2, 277, 524, 439
6736842380, -1, -34, -1002, -3, 0, -2, 277, 524, 439
6736942421, 1, -44, -1003, -4, -1, 0, 276, 524, 441
6736942421, 1, -44, -1003, -4, -1, 0, 276, 524, 441
6737042475, -1, -43, -1002, -7, -3, -1, 275, 526, 442
6737042475, -1, -43, -1002, -7, -3, -1, 275, 526, 442
6737142413, 0, -33, -1004, -4, 0, -5, 274, 526, 443
6737142413, 0, -33, -1004, -4, 0, -5, 274, 526, 443
6737242387, -7, -25, -1003, -3, 0, -1, 272, 527, 445
6737242387, -7, -25, -1003, -3, 0, -1, 272, 527, 445
6737342427, -3, -35, -1000, -6, 5, -5, 271, 526, 444
6737342427, -3, -35, -1000, -6, 5, -5, 271, 526, 444
6737442375, -2, -31, -1001, -5, 1, -4, 270, 522, 441
6737442375, -2, -31, -1001, -5, 1, -4, 270, 522, 441
6737542489, -3, -31, -1006, -3, 1, -2, 269, 526, 444
6737542489, -3, -31, -1006, -3, 1, -2, 269, 526, 444
6737642453, -2, -29, -1007, -2, 0, 0, 268, 527, 446
6737642453, -2, -29, -1007, -2, 0, 0, 268, 527, 446
6737742499, -4, -29, -998, -3, 0, 0, 267, 531, 452
6737742499, -4, -29, -998, -3, 0, 0, 267, 531, 452
6737842412, 0, -33, -999, -4, 0, -3, 266, 532, 452
6737842412, 0, -33, -999, -4, 0, -3, 266, 532, 452
6737942431, -5, -35, -1008, -2, 0, -2, 264, 536, 457
6737942431, -5, -35, -1008, -2, 0, -2, 264, 536, 457
6738042397, -1, -30, -1005, -2, 2, -1, 263, 536, 459
6738042397, -1, -30, -1005, -2, 2, -1, 263, 536, 459
6738142371, -2, -31, -1001, -4, 1, -1, 262, 536, 459
6738142371, -2, -31, -1001, -4, 1, -1, 262, 536, 459
6738242476, -2, -39, -1004, -3, 1, -2, 261, 537, 461
6738242476, -2, -39, -1004, -3, 1, -2, 261, 537, 461
6738342412, 0, -43, -997, -4, 0, -2, 260, 538, 462
6738342412, 0, -43, -997, -4, 0, -2, 260, 538, 462
6738442434, -3, -31, -1001, -4, 0, -1, 259, 535, 461
6738442434, -3, -31, -1001, -4, 0, -1, 259, 535, 461
6738542567, -4, -37, -999, -6, 0, 2, 258, 537, 463
6738542567, -4, -37, -999, -6, 0, 2, 258, 537, 463
6738642683, -1, -29, -1000, -3, 0, -4, 258, 538, 466
6738642683, -1, -29, -1000, -3, 0, -4, 258, 538, 466
6738742618, 0, -27, -1000, -5, -1, -3, 256, 548, 476
6738742618, 0, -27, -1000, -5, -1, -3, 256, 548, 476
6738842477, -4, -16, -1005, -4, -1, 3, 256, 538, 467
6738842477, -4, -16, -1005, -4, -1, 3, 256, 538, 467
6738942409, -9, -27, -997, -6, 3, 0, 255, 539, 470
6738942409, -9, -27, -997, -6, 3, 0, 255, 539, 470
6739042523, 2, -15, -997, -7, -1, -2, 254, 546, 479
6739042523, 2, -15, -997, -7, -1, -2, 254, 546, 479
6739142476, -3, -23, -1003, -6, 1, 0, 253, 539, 473
6739142476, -3, -23, -1003, -6, 1, 0, 253, 539, 473
6739242484, -7, -26, -1002, -6, 2, -4, 252, 548, 484
6739242484, -7, -26, -1002, -6, 2, -4, 252, 548, 484
6739342438, -3, -29, -1002, -6, 0, 0, 251, 538, 476
6739342438, -3, -29, -1002, -6, 0, 0, 251, 538, 476
6739442439, -3, -34, -1003, -6, 5, -4, 250, 540, 480
6739442439, -3, -34, -1003, -6, 5, -4, 250, 540, 480
6739542434, -1, -37, -997, -7, 1, -4, 248, 547, 488
6739542434, -1, -37, -997, -7, 1, -4, 248, 547, 488
6739642425, -2, -23, -998, -5, 4, 0, 247, 550, 494
6739642425, -2, -23, -998, -5, 4, 0, 247, 550, 494
6739742464, -8, -21, -1005, 0, 5, -2, 246, 555, 502
6739742464, -8, -21, -1005, 0, 5, -2, 246, 555, 502
6739842424, 0, -29, -1000, -2, 6, -6, 244, 556, 505
6739842424, 0, -29, -1000, -2, 6, -6, 244, 556, 505
6739942387, 0, -33, -998, -4, 2, 2, 242, 557, 510
